;date;item_id;knn_result
701;2024-01-28;100517;5.333333333333333
702;2024-01-28;100448;2.4444444444444446
703;2024-01-28;100556;2.5555555555555554
704;2024-01-28;100454;2.4444444444444446
705;2024-01-28;100525;7.0
706;2024-01-28;100638;4.333333333333333
707;2024-01-28;100544;2.3333333333333335
708;2024-01-28;100651;5.0
709;2024-01-28;100524;7.0
710;2024-01-28;100551;2.5555555555555554
711;2024-01-28;100354;4.111111111111111
712;2024-01-28;100348;4.555555555555555
713;2024-01-28;100528;7.0
714;2024-01-28;100140;2.2222222222222223
715;2024-01-28;100691;4.222222222222222
716;2024-01-28;100470;2.4444444444444446
717;2024-01-28;100471;2.4444444444444446
718;2024-01-28;100417;2.5555555555555554
719;2024-01-28;100554;2.5555555555555554
720;2024-01-28;100664;4.0
721;2024-01-28;100665;4.333333333333333
722;2024-01-28;100370;3.2222222222222223
723;2024-01-28;100526;7.0
724;2024-01-28;100386;2.4444444444444446
725;2024-01-28;100662;2.7777777777777777
726;2024-01-29;100545;2.3333333333333335
727;2024-01-29;100645;4.333333333333333
728;2024-01-29;100126;2.3333333333333335
729;2024-01-29;100523;7.0
730;2024-01-29;100663;4.0
731;2024-01-29;100558;2.5555555555555554
732;2024-01-29;100553;2.5555555555555554
733;2024-01-29;100517;5.333333333333333
734;2024-01-29;100448;2.4444444444444446
735;2024-01-29;100556;2.5555555555555554
736;2024-01-29;100454;2.4444444444444446
737;2024-01-29;100525;7.0
738;2024-01-29;100638;4.333333333333333
739;2024-01-29;100544;2.3333333333333335
740;2024-01-29;100651;5.0
741;2024-01-29;100524;7.0
742;2024-01-29;100551;2.5555555555555554
743;2024-01-29;100354;4.111111111111111
744;2024-01-29;100348;4.555555555555555
745;2024-01-29;100528;7.0
746;2024-01-29;100140;2.2222222222222223
747;2024-01-29;100691;4.222222222222222
748;2024-01-29;100417;2.5555555555555554
749;2024-01-29;100554;2.5555555555555554
750;2024-01-29;100664;4.0
751;2024-01-29;100665;4.333333333333333
752;2024-01-29;100370;3.2222222222222223
753;2024-01-29;100526;7.0
754;2024-01-29;100386;2.4444444444444446
755;2024-01-29;100662;2.7777777777777777
756;2024-01-30;100545;2.3333333333333335
757;2024-01-30;100645;4.333333333333333
758;2024-01-30;100126;2.3333333333333335
759;2024-01-30;100523;7.0
760;2024-01-30;100663;4.0
761;2024-01-30;100558;2.5555555555555554
762;2024-01-30;100553;2.5555555555555554
763;2024-01-30;100517;5.333333333333333
764;2024-01-30;100448;2.4444444444444446
765;2024-01-30;100556;2.5555555555555554
766;2024-01-30;100454;2.4444444444444446
767;2024-01-30;100525;7.0
768;2024-01-30;100638;4.333333333333333
769;2024-01-30;100544;2.3333333333333335
770;2024-01-30;100651;5.0
771;2024-01-30;100524;7.0
772;2024-01-30;100551;2.5555555555555554
773;2024-01-30;100354;4.111111111111111
774;2024-01-30;100348;4.555555555555555
775;2024-01-30;100528;7.0
776;2024-01-30;100140;2.2222222222222223
777;2024-01-30;100691;4.222222222222222
778;2024-01-30;100417;2.5555555555555554
779;2024-01-30;100554;2.5555555555555554
780;2024-01-30;100664;4.0
781;2024-01-30;100665;4.333333333333333
782;2024-01-30;100370;3.2222222222222223
783;2024-01-30;100526;7.0
784;2024-01-30;100386;2.4444444444444446
785;2024-01-30;100662;2.7777777777777777
786;2024-01-31;100545;2.3333333333333335
787;2024-01-31;100645;4.333333333333333
788;2024-01-31;100126;2.3333333333333335
789;2024-01-31;100558;2.5555555555555554
790;2024-01-31;100553;2.5555555555555554
791;2024-01-31;100448;2.4444444444444446
792;2024-01-31;100556;2.5555555555555554
793;2024-01-31;100650;4.555555555555555
794;2024-01-31;100454;2.4444444444444446
795;2024-01-31;100638;4.333333333333333
796;2024-01-31;100544;2.3333333333333335
797;2024-01-31;100551;2.5555555555555554
798;2024-01-31;100354;3.888888888888889
799;2024-01-31;100140;2.2222222222222223
800;2024-01-31;100470;2.4444444444444446
801;2024-01-31;100471;2.4444444444444446
802;2024-01-31;100417;2.5555555555555554
803;2024-01-31;100554;2.5555555555555554
804;2024-01-31;100473;2.4444444444444446
805;2024-01-31;100370;3.2222222222222223
806;2024-01-31;100184;4.777777777777778
807;2024-01-31;100453;2.4444444444444446
808;2024-01-31;100474;2.4444444444444446
809;2024-01-31;100386;2.4444444444444446
